Time,Anomaly (deg C),Ensemble standard deviation (1 sigma),Coverage uncertainty (1 sigma),Total uncertainty (1 sigma)
1850-01,-0.44851005,0.12690899,0.1145495,0.17096046
1850-02,-0.5161171,0.12690432,0.1038394,0.16397355
1850-03,-0.679384,0.1370292,0.1206415,0.18256882
1850-04,-0.50416344,0.14457355,0.13459611,0.1975288
1850-05,-0.40912414,0.113524325,0.17482837,0.20845318
1850-06,-0.4950043,0.1332998,0.17084727,0.21669708
1850-07,-0.25807837,0.12513183,0.15746306,0.20112829
1850-08,-0.43092555,0.12525368,0.18771785,0.22566895
1850-09,-0.4515077,0.13541119,0.18739618,0.23120017
1850-10,-0.31469855,0.13936476,0.14490795,0.20104937
1850-11,-0.000587348,0.12213962,0.094481856,0.15441796
1850-12,-0.286217,0.10739769,0.09386779,0.14263739
1851-01,-0.35657808,0.12869781,0.10725413,0.16753082
1851-02,-0.4369947,0.12278119,0.0890227,0.15165837
1851-03,-0.2850089,0.13323478,0.100409165,0.16683377
1851-04,-0.39535868,0.13924746,0.13014834,0.19060023
1851-05,-0.28364074,0.1352889,0.18390445,0.22830667
1851-06,-0.3258755,0.13513826,0.18309347,0.22756442
1851-07,-0.13972086,0.13435586,0.13315512,0.18916073
1851-08,-0.19729999,0.14397246,0.16153096,0.21638003
1851-09,-0.27075225,0.14712626,0.18084493,0.23313306
1851-10,-0.074833244,0.1484704,0.13791117,0.20263995
1851-11,0.045762915,0.15145303,0.14166054,0.20737824
1851-12,-0.24910702,0.1380229,0.1296975,0.18939842
1852-01,-0.39744994,0.11348012,0.118377484,0.16398466
1852-02,-0.47058183,0.1402861,0.11301689,0.18014719
1852-03,-0.44324976,0.12903112,0.10991559,0.16950065
1852-04,-0.45183176,0.13620627,0.14749144,0.20076323
1852-05,-0.22614732,0.12334325,0.18283023,0.2205458
1852-06,-0.14587438,0.12092971,0.172614,0.21075954
1852-07,0.021988573,0.12284287,0.14367263,0.18902962
1852-08,-0.21551771,0.12794848,0.17083044,0.21343349
1852-09,0.01667251,0.12979998,0.17655964,0.21913773
1852-10,-0.27509987,0.13005567,0.13180149,0.18516508
1852-11,-0.032544877,0.11266185,0.12094194,0.16528656
1852-12,-0.05751676,0.11035032,0.095281616,0.14579362
1853-01,-0.41749513,0.11514179,0.115548156,0.16312268
1853-02,-0.38725993,0.10114011,0.082339026,0.1304187
1853-03,-0.055617914,0.11712623,0.091188736,0.14843833
1853-04,-0.31682092,0.11320256,0.11510129,0.16144077
1853-05,-0.37257305,0.10641866,0.16917111,0.19985944
1853-06,-0.30863708,0.10592761,0.16235523,0.1938553
1853-07,-0.23421948,0.10023824,0.1387757,0.17119113
1853-08,-0.21066841,0.10539798,0.17325482,0.20279539
1853-09,-0.30511937,0.10808346,0.14113723,0.17776881
1853-10,-0.4013855,0.1135478,0.11454958,0.16129076
1853-11,-0.22125086,0.10629142,0.11410282,0.15594012
1853-12,-0.31275287,0.10395062,0.107637666,0.14963822
1854-01,-0.30503556,0.10048751,0.07280643,0.12409076
1854-02,-0.2998275,0.09273884,0.07984422,0.1223748
1854-03,-0.40035498,0.09846621,0.09874666,0.1394507
1854-04,-0.35634068,0.102189094,0.11834787,0.1563612
1854-05,-0.3873229,0.1006784,0.13855174,0.17126799
1854-06,-0.24850523,0.09953927,0.15807186,0.18680145
1854-07,-0.42448393,0.10547378,0.1294077,0.16694632
1854-08,-0.5297215,0.08724197,0.16497512,0.18662249
1854-09,-0.31043342,0.09273466,0.15315439,0.17904185
1854-10,-0.35737443,0.09055965,0.10091679,0.1355922
1854-11,-0.53897876,0.08285693,0.12086119,0.14653565
1854-12,-0.74184495,0.08087405,0.10152039,0.129796
1855-01,-0.3218592,0.08303676,0.109693535,0.13757825
1855-02,-0.2561413,0.08456631,0.07646247,0.11400864
1855-03,-0.33436322,0.084213786,0.09344742,0.125795
1855-04,-0.5021407,0.08884646,0.115093425,0.14539666
1855-05,-0.5383208,0.09282614,0.13930868,0.16740252
1855-06,-0.49006402,0.083786786,0.16400413,0.18416727
1855-07,-0.45173952,0.085895985,0.12875107,0.15477389
1855-08,-0.25107005,0.08758955,0.15713751,0.17990032
1855-09,-0.21525976,0.07881877,0.1317578,0.15353344
1855-10,-0.26965335,0.08462137,0.11432193,0.1422332
1855-11,-0.32973593,0.09737297,0.08659007,0.13030478
1855-12,-0.21876276,0.087054096,0.09889944,0.1317555
1856-01,-0.17744118,0.07543829,0.104476266,0.12886515
1856-02,-0.29302657,0.08197687,0.09438713,0.12501654
1856-03,-0.20738457,0.0904137,0.07350067,0.11652032
1856-04,-0.3883579,0.09065129,0.087794594,0.12619646
1856-05,-0.34653085,0.089719675,0.15012263,0.17488974
1856-06,-0.33799905,0.085669965,0.1597458,0.18126793
1856-07,-0.17637047,0.089652285,0.12554704,0.15427116
1856-08,-0.20187938,0.08786955,0.16479164,0.18675476
1856-09,-0.40775084,0.08401909,0.14584923,0.16831876
1856-10,-0.387903,0.0791764,0.116669215,0.14099862
1856-11,-0.4131737,0.09340287,0.08759286,0.12804924
1856-12,-0.34818116,0.080045536,0.086443655,0.11781254
1857-01,-0.316929,0.08513805,0.09141286,0.12491917
1857-02,-0.45171273,0.08554579,0.07193675,0.111772
1857-03,-0.49296212,0.0890449,0.08266777,0.1215029
1857-04,-0.55083734,0.09366723,0.09178513,0.13114138
1857-05,-0.5847098,0.09292377,0.13224953,0.16163157
1857-06,-0.40924406,0.08458213,0.14421956,0.16719276
1857-07,-0.5686444,0.08406344,0.12708478,0.15237191
1857-08,-0.52208424,0.07784949,0.17282754,0.18955185
1857-09,-0.42185828,0.083576664,0.15302306,0.17435916
1857-10,-0.44445813,0.088117875,0.10933963,0.14042762
1857-11,-0.61051375,0.086335436,0.10463971,0.13565867
1857-12,-0.4228074,0.090608984,0.08748583,0.12595141
1858-01,-0.46774226,0.08581793,0.0861753,0.121617846
1858-02,-0.35149494,0.08561569,0.0777024,0.11561881
1858-03,-0.5293144,0.08533023,0.07799835,0.11560705
1858-04,-0.55615777,0.094856806,0.08843337,0.12968528
1858-05,-0.67655146,0.09815702,0.1307959,0.16353095
1858-06,-0.471738,0.09303085,0.1632242,0.18787464
1858-07,-0.43098813,0.08642017,0.12670486,0.15337068
1858-08,-0.21982826,0.08340983,0.16184767,0.18207653
1858-09,-0.19000387,0.093664914,0.13182215,0.16171022
1858-10,-0.4013423,0.09237911,0.112586275,0.14563505
1858-11,-0.30547372,0.08948193,0.11351434,0.14454246
1858-12,-0.4264885,0.09205191,0.092347324,0.13039011
1859-01,-0.42511332,0.094397046,0.09170893,0.13161053
1859-02,-0.36704174,0.08415689,0.07593016,0.113348015
1859-03,-0.36359864,0.087631024,0.075289786,0.11553245
1859-04,-0.23103124,0.095134534,0.105284005,0.14189892
1859-05,-0.28961527,0.095425464,0.12516226,0.15739
1859-06,-0.37064585,0.09126289,0.1412743,0.16818842
1859-07,-0.35657004,0.080543414,0.1255455,0.1491607
1859-08,-0.34631532,0.0889716,0.16527842,0.1877043
1859-09,-0.40054455,0.091376916,0.137607,0.16518301
1859-10,-0.23177108,0.090894744,0.12158474,0.15180482
1859-11,-0.3242034,0.09178743,0.111483514,0.14440744
1859-12,-0.07051148,0.09469062,0.094626985,0.13386777
1860-01,-0.20416245,0.07964435,0.08023684,0.11305385
1860-02,-0.2961626,0.08512667,0.09422093,0.12698084
1860-03,-0.30496347,0.09847905,0.078707695,0.12606753
1860-04,-0.2813479,0.087168455,0.10072828,0.13320859
1860-05,-0.44873223,0.08370223,0.11691207,0.14378628
1860-06,-0.3184657,0.09198405,0.1665119,0.19022954
1860-07,-0.2706656,0.094236255,0.137882,0.16700873
1860-08,-0.20552094,0.09064007,0.18739022,0.20816033
1860-09,-0.24903089,0.08527812,0.15724196,0.17887814
1860-10,-0.41998777,0.086261675,0.12459365,0.15154094
1860-11,-0.3879046,0.08125639,0.1148612,0.14069718
1860-12,-0.46863532,0.080420345,0.10305535,0.13072045
1861-01,-0.45352018,0.07589847,0.08835218,0.11647612
1861-02,-0.58767056,0.094195485,0.097585976,0.13563116
1861-03,-0.4370481,0.087563805,0.09768132,0.13118331
1861-04,-0.224634,0.09938134,0.13987899,0.171589
1861-05,-0.80461264,0.09368852,0.1885563,0.21054932
1861-06,-0.40061167,0.08330192,0.17694098,0.19556922
1861-07,-0.64700997,0.08329262,0.14940086,0.17105052
1861-08,-0.19398758,0.0807201,0.17261793,0.19055887
1861-09,-0.29264542,0.093286715,0.16600093,0.19041723
1861-10,-0.5392138,0.07976775,0.13134375,0.15366872
1861-11,-0.4722053,0.08473881,0.09975768,0.13089027
1861-12,-0.3829919,0.084301084,0.13333125,0.15774632
1862-01,-0.5366541,0.09515224,0.10146016,0.13909748
1862-02,-0.4264183,0.089922674,0.09302087,0.12937917
1862-03,-0.2336567,0.089667,0.11571933,0.14639378
1862-04,-0.24596336,0.10405511,0.11622894,0.15600203
1862-05,-0.1432072,0.09362636,0.15736085,0.18310744
1862-06,-0.19966562,0.10021526,0.15691389,0.18618558
1862-07,-0.35001013,0.08252258,0.15157557,0.17258368
1862-08,-0.61371964,0.086704314,0.18768655,0.20674592
1862-09,-0.38507766,0.08813464,0.14729413,0.1716487
1862-10,-0.38011187,0.0860261,0.12558036,0.15221997
1862-11,-0.4317372,0.10035393,0.110070154,0.14895083
1862-12,-0.5085004,0.090268776,0.11618839,0.14713326
1863-01,-0.3412109,0.08863036,0.112255834,0.14302696
1863-02,-0.23650171,0.09285927,0.09828033,0.13521045
1863-03,-0.3751403,0.0827154,0.12898563,0.15322901
1863-04,-0.2601617,0.083871886,0.14461744,0.16717865
1863-05,-0.5757566,0.089906305,0.16138956,0.18474235
1863-06,-0.4492698,0.08898067,0.17333607,0.19484083
1863-07,-0.37295893,0.08352938,0.1583011,0.17898713
1863-08,-0.41383442,0.08161235,0.17318265,0.19144922
1863-09,-0.48705983,0.083070986,0.1542768,0.1752202
1863-10,-0.35940266,0.08377183,0.14058998,0.16365594
1863-11,-0.42539227,0.088018425,0.109394796,0.1404082
1863-12,-0.35123995,0.08660806,0.10004311,0.13232377
1864-01,-0.7449575,0.09104911,0.123238124,0.15322395
1864-02,-0.60137933,0.09109282,0.10665327,0.14025983
1864-03,-0.49133563,0.08675931,0.1311466,0.15724696
1864-04,-0.5287343,0.09625887,0.15541895,0.18281361
1864-05,-0.3222761,0.08456769,0.16567266,0.1860084
1864-06,-0.4100404,0.0892176,0.19175611,0.21149513
1864-07,-0.39213744,0.086581245,0.14891909,0.17225914
1864-08,-0.6399168,0.080210224,0.16476667,0.1832532
1864-09,-0.50782925,0.08687504,0.16113769,0.18306454
1864-10,-0.51205724,0.08669374,0.13755478,0.16259496
1864-11,-0.20719783,0.084990434,0.12954207,0.15493393
1864-12,-0.27289692,0.08410588,0.10778287,0.13671483
1865-01,-0.33983055,0.0738451,0.12170687,0.14235751
1865-02,-0.17333044,0.07980415,0.122541614,0.14623663
1865-03,-0.2706124,0.086892776,0.12995002,0.15632454
1865-04,-0.1607553,0.085888386,0.15773568,0.17960332
1865-05,-0.495531,0.08486849,0.17130569,0.1911761
1865-06,-0.32816097,0.07823787,0.1635773,0.18132484
1865-07,-0.26349232,0.09559268,0.15675873,0.18360627
1865-08,-0.22200081,0.08778005,0.17015788,0.19146551
1865-09,-0.31769213,0.088727795,0.16242342,0.18507834
1865-10,-0.31966197,0.082961045,0.1377541,0.16080649
1865-11,-0.4150113,0.08069908,0.10364023,0.13135311
1865-12,-0.26583713,0.08374823,0.09284958,0.12503923
1866-01,-0.16317667,0.079111025,0.12927328,0.15155901
1866-02,-0.26937604,0.08530304,0.1259187,0.15209249
1866-03,-0.4967111,0.09200456,0.14194053,0.1691507
1866-04,-0.37535414,0.086876586,0.14264748,0.16702048
1866-05,-0.39167702,0.08354,0.17142956,0.1907014
1866-06,-0.16196387,0.08215047,0.16658111,0.18573627
1866-07,-0.10032019,0.08125372,0.15362884,0.17379296
1866-08,-0.316795,0.08206014,0.16938296,0.18821386
1866-09,-0.39315405,0.085276954,0.16790798,0.18832219
1866-10,-0.24815205,0.08719575,0.13120097,0.15753347
1866-11,-0.32137546,0.08579654,0.1018193,0.13314734
1866-12,-0.46743956,0.089946516,0.08059147,0.120769866
1867-01,-0.30931607,0.10050858,0.13688834,0.16982459
1867-02,-0.3881618,0.08678375,0.13754007,0.16263054
1867-03,-0.29072863,0.08188095,0.10791799,0.13546506
1867-04,-0.24620086,0.08297825,0.15032072,0.17170238
1867-05,-0.2944503,0.08532218,0.16331886,0.18426318
1867-06,-0.34490347,0.08908248,0.17372309,0.19523166
1867-07,-0.36064145,0.07503178,0.160648,0.17730637
1867-08,-0.48946878,0.078330904,0.1740174,0.19083445
1867-09,-0.16739129,0.08625076,0.15671802,0.17888469
1867-10,-0.11824205,0.08226463,0.1297814,0.15365767
1867-11,-0.22765163,0.09466723,0.09340989,0.13299358
1867-12,-0.46884483,0.08122702,0.09940405,0.12837054
1868-01,-0.5638383,0.110720865,0.097866125,0.1477731
1868-02,-0.38363,0.096295625,0.11798288,0.15229185
1868-03,-0.15569581,0.095371746,0.11265512,0.14760402
1868-04,-0.44060618,0.09422288,0.1418718,0.17031018
1868-05,-0.3373516,0.09660222,0.16158763,0.18826193
1868-06,-0.5272202,0.080787666,0.16402937,0.18284497
1868-07,-0.44225964,0.09767579,0.13285668,0.16489832
1868-08,-0.26404312,0.09356365,0.1600251,0.18537042
1868-09,-0.28824505,0.08645387,0.122748494,0.15013815
1868-10,-0.22084768,0.08675202,0.10815352,0.13864738
1868-11,-0.18562612,0.097300835,0.088642135,0.13162401
1868-12,-0.333148,0.09033791,0.08657075,0.12512167
1869-01,-0.33818743,0.08565662,0.10766678,0.1375834
1869-02,-0.11447745,0.09944041,0.08856126,0.13315965
1869-03,-0.44537312,0.08345888,0.1097635,0.13788913
1869-04,-0.29124403,0.083839685,0.11616504,0.14325994
1869-05,-0.44146276,0.09037703,0.14975286,0.17491119
1869-06,-0.58017063,0.09091273,0.17987552,0.20154485
1869-07,-0.6702611,0.08673691,0.1475563,0.17116119
1869-08,-0.38897008,0.08179931,0.1807355,0.1983846
1869-09,-0.30434442,0.08471949,0.12685733,0.15254565
1869-10,-0.36565056,0.067181595,0.10126626,0.12152457
1869-11,-0.27368745,0.07409739,0.08808474,0.1151058
1869-12,-0.39869872,0.075962976,0.10292619,0.12792253
1870-01,-0.19738618,0.07209168,0.0876871,0.11351757
1870-02,-0.30224115,0.06691495,0.076050065,0.10129769
1870-03,-0.443796,0.07492847,0.08299085,0.11181125
1870-04,-0.27524027,0.085416794,0.10710406,0.13699383
1870-05,-0.5069214,0.082212955,0.14274667,0.16472882
1870-06,-0.4096953,0.072546415,0.14886764,0.16560361
1870-07,-0.22461733,0.08564761,0.13908203,0.16333807
1870-08,-0.34093454,0.076512225,0.1673724,0.18403164
1870-09,-0.3207326,0.07905076,0.14489178,0.16505347
1870-10,-0.48573557,0.07832304,0.10256742,0.1290526
1870-11,-0.32834628,0.078553505,0.11290288,0.13754168
1870-12,-0.28891677,0.08464838,0.110925175,0.13953401
1871-01,-0.2736747,0.0795259,0.08702788,0.117890716
1871-02,-0.22799289,0.08167379,0.07316245,0.10965105
1871-03,-0.10862291,0.08557608,0.09011957,0.124277115
1871-04,-0.28985175,0.07992836,0.09032036,0.12060809
1871-05,-0.27514333,0.08046708,0.12710968,0.15043877
1871-06,-0.33304998,0.08032063,0.16039489,0.17938207
1871-07,-0.13681187,0.078204595,0.13196939,0.15340105
1871-08,-0.52343595,0.07867214,0.163385,0.18133937
1871-09,-0.39336154,0.07364694,0.12793368,0.14761741
1871-10,-0.50663674,0.07797625,0.117237024,0.14080063
1871-11,-0.17428662,0.076470934,0.09519716,0.12210775
1871-12,-0.31160235,0.07333432,0.1120796,0.13393939
1872-01,-0.3719323,0.07300125,0.07632248,0.10561393
1872-02,-0.37955612,0.09127072,0.08461385,0.12445822
1872-03,-0.45358863,0.09168361,0.07906482,0.12106664
1872-04,-0.33749893,0.092664674,0.10239917,0.13810262
1872-05,-0.24817488,0.07601418,0.1330537,0.15323657
1872-06,-0.36787182,0.06913601,0.14409721,0.15982425
1872-07,-0.2500889,0.077088185,0.14021677,0.1600104
1872-08,-0.19103982,0.0833679,0.17270523,0.19177409
1872-09,-0.32912767,0.08394991,0.13026,0.15496856
1872-10,-0.2223445,0.083537415,0.09978267,0.13013485
1872-11,-0.09272889,0.08050903,0.08329058,0.11584051
1872-12,-0.3447847,0.06824175,0.09177642,0.114367165
1873-01,-0.042505544,0.07283956,0.08106272,0.10898057
1873-02,-0.17177317,0.08177467,0.07150011,0.10862486
1873-03,-0.25121573,0.07878624,0.089712515,0.11939684
1873-04,-0.27391437,0.07950546,0.09748304,0.12579373
1873-05,-0.24720575,0.08263076,0.14182119,0.16413742
1873-06,-0.34759125,0.07444525,0.15842237,0.17504211
1873-07,-0.23657766,0.080301814,0.13034064,0.15309168
1873-08,-0.28569022,0.07381226,0.15689607,0.17339154
1873-09,-0.39338765,0.07121417,0.1390525,0.15622757
1873-10,-0.46807966,0.07643334,0.097947866,0.124241054
1873-11,-0.44288948,0.07358208,0.09236408,0.11809084
1873-12,-0.5240031,0.0846196,0.11105556,0.13962026
1874-01,-0.29686514,0.08092883,0.08211141,0.1152899
1874-02,-0.46503377,0.08161924,0.076340236,0.11175658
1874-03,-0.5134551,0.07565451,0.07857928,0.10907936
1874-04,-0.48952404,0.07778328,0.09308927,0.12130891
1874-05,-0.5925224,0.08293723,0.13698126,0.1601326
1874-06,-0.8256997,0.07045414,0.15137483,0.16696744
1874-07,-0.15353297,0.07152365,0.15306148,0.16894807
1874-08,-0.43077767,0.07905644,0.17391364,0.19103894
1874-09,-0.34374315,0.06997288,0.119105294,0.1381386
1874-10,-0.5693645,0.070649564,0.1038656,0.12561618
1874-11,-0.41554922,0.07173496,0.09355802,0.11789405
1874-12,-0.3371681,0.07148635,0.107372284,0.12899265
1875-01,-0.23065233,0.07414941,0.091681495,0.11791366
1875-02,-0.17931858,0.08185084,0.06870476,0.10686395
1875-03,-0.39405042,0.07548682,0.080474995,0.11033804
1875-04,-0.18114519,0.08453072,0.121840484,0.1482921
1875-05,-0.18398032,0.08153736,0.14604288,0.16726287
1875-06,-0.44225183,0.078280814,0.15643786,0.17493053
1875-07,-0.30306032,0.07973842,0.12001407,0.14408883
1875-08,-0.25224936,0.082083344,0.16163374,0.18128194
1875-09,-0.15543067,0.082706414,0.12165716,0.14710818
1875-10,-0.24786627,0.07748706,0.104442015,0.1300476
1875-11,-0.18768287,0.080797024,0.099407345,0.12810144
1875-12,-0.45266652,0.0742871,0.07517689,0.10568887
1876-01,-0.40378514,0.075375274,0.0889431,0.11658605
1876-02,-0.29086244,0.08091974,0.07848411,0.11272871
1876-03,-0.3095021,0.08399226,0.08020764,0.11613769
1876-04,-0.3917122,0.094966024,0.102673486,0.13985847
1876-05,-0.46481538,0.09188561,0.13035017,0.15948083
1876-06,-0.55515784,0.08098779,0.15842937,0.17792945
1876-07,-0.4049156,0.076342896,0.13131937,0.15189804
1876-08,-0.45412463,0.08292601,0.17084934,0.18991108
1876-09,-0.58638185,0.09014263,0.1587339,0.18254355
1876-10,-0.32351738,0.08430048,0.10703364,0.13624527
1876-11,-0.4915698,0.075667225,0.100913316,0.12613098
1876-12,-0.28269863,0.0836407,0.094501786,0.12619966
1877-01,-0.30534282,0.071457386,0.087753005,0.1131669
1877-02,-0.047884736,0.083828755,0.07009008,0.10926975
1877-03,-0.004854754,0.081508905,0.08173669,0.11543218
1877-04,-0.2261972,0.081706546,0.098521665,0.12799406
1877-05,-0.51063305,0.08710377,0.12142862,0.14943886
1877-06,-0.30081582,0.08400507,0.14842005,0.17054431
1877-07,-0.12271331,0.07573486,0.14820406,0.16643381
1877-08,0.044570234,0.08154808,0.16443275,0.1835435
1877-09,0.050641276,0.077229224,0.13069125,0.15180433
1877-10,0.18210672,0.085573554,0.1200044,0.14739026
1877-11,-0.013302334,0.07739403,0.0802637,0.11149931
1877-12,0.044161286,0.07922915,0.07473863,0.10891796
1878-01,0.19045508,0.07054823,0.07005814,0.09942432
1878-02,0.1782831,0.07816531,0.070154965,0.10503112
1878-03,0.14934264,0.08007085,0.10060359,0.12857847
1878-04,0.12583853,0.079004586,0.10612882,0.13230665
1878-05,-0.15459442,0.087382115,0.12764798,0.15469208
1878-06,-0.3592385,0.081975915,0.15305412,0.17362492
1878-07,-0.24713561,0.07749876,0.13343827,0.15431082
1878-08,-0.2085498,0.0781165,0.16424826,0.1818782
1878-09,-0.15274718,0.08453352,0.12058488,0.14726381
1878-10,-0.1641051,0.07765496,0.10955383,0.13428453
1878-11,-0.19126311,0.08271136,0.09211371,0.12379865
1878-12,-0.29237893,0.06566117,0.08248783,0.10543069
1879-01,-0.2661942,0.07789338,0.081150755,0.11248477
1879-02,-0.26523858,0.07563187,0.07035594,0.103296354
1879-03,-0.26008898,0.08125054,0.07016202,0.10735157
1879-04,-0.3176181,0.08263582,0.09255224,0.12407496
1879-05,-0.37017134,0.080101974,0.12938495,0.15217355
1879-06,-0.25144577,0.066438906,0.14302339,0.15770167
1879-07,-0.30822977,0.0846375,0.1259662,0.15175964
1879-08,-0.21997434,0.07373273,0.16051662,0.17664115
1879-09,-0.2294789,0.0777236,0.124140784,0.14646465
1879-10,-0.29760322,0.07634511,0.096003644,0.122659184
1879-11,-0.20431188,0.07699573,0.09560211,0.12275221
1879-12,-0.2618851,0.07275107,0.091191106,0.116655625
1880-01,-0.31073156,0.07257699,0.06952849,0.10050687
1880-02,-0.26016054,0.07967557,0.06327889,0.10174682
1880-03,-0.029484581,0.08077976,0.075449064,0.11053475
1880-04,-0.21076687,0.074014485,0.08682488,0.11409077
1880-05,-0.34748146,0.06407267,0.12994406,0.1448819
1880-06,-0.45921636,0.0759501,0.13685772,0.15651982
1880-07,-0.32217214,0.06928077,0.12884513,0.14629044
1880-08,-0.03404566,0.0715907,0.15783027,0.1733079
1880-09,-0.26947105,0.08183333,0.12994675,0.15356709
1880-10,-0.36147296,0.06915445,0.098579004,0.120416604
1880-11,-0.21603334,0.06934475,0.082309246,0.1076267
1880-12,-0.15095991,0.067655414,0.09475361,0.1164281
1881-01,-0.19497035,0.06961087,0.067396134,0.09689124
1881-02,-0.12905559,0.07449203,0.06438506,0.098460644
1881-03,-0.11708527,0.07851432,0.07802777,0.11069251
1881-04,-0.08282043,0.07459138,0.08557605,0.11352152
1881-05,-0.096154496,0.077706106,0.14842674,0.16753727
1881-06,-0.42006764,0.08009842,0.15184619,0.17167708
1881-07,-0.20129487,0.07826332,0.1241302,0.1467428
1881-08,-0.19940844,0.072097175,0.15786381,0.17354822
1881-09,-0.3216051,0.073597066,0.13078693,0.15007249
1881-10,-0.12118015,0.072954,0.10320481,0.12638639
1881-11,-0.15416427,0.069742315,0.0890359,0.113098994
1881-12,-0.12748687,0.06719305,0.08077013,0.10506531
1882-01,-0.14986187,0.06690898,0.063983224,0.09257788
1882-02,-0.07020158,0.072677836,0.06384974,0.096741185
1882-03,-0.11345181,0.06493661,0.068782926,0.09459309
1882-04,-0.19818129,0.06740973,0.091459684,0.11361754
1882-05,-0.23788807,0.06754567,0.12501995,0.14209999
1882-06,-0.33787605,0.0688966,0.14210816,0.15792869
1882-07,-0.2650542,0.07418798,0.12214531,0.14291023
1882-08,-0.24893703,0.068117656,0.15714245,0.17127101
1882-09,-0.106013685,0.06758902,0.11603978,0.13428889
1882-10,-0.22555768,0.069520615,0.09628124,0.11875687
1882-11,-0.23329581,0.07045787,0.08969843,0.11406191
1882-12,-0.4306533,0.06492157,0.09412055,0.11433935
1883-01,-0.17680871,0.06492025,0.06244438,0.0900774
1883-02,-0.16894002,0.064649984,0.06437325,0.09123341
1883-03,-0.13504094,0.066216126,0.07203596,0.09784557
1883-04,-0.4470853,0.06719299,0.09083409,0.11298552
1883-05,-0.3016983,0.071870655,0.12528606,0.14443679
1883-06,-0.13852145,0.06588506,0.14339195,0.15780397
1883-07,-0.21040492,0.060510937,0.120672844,0.13499448
1883-08,-0.30325457,0.06879059,0.15450455,0.16912659
1883-09,-0.31303573,0.06180406,0.11774279,0.13297784
1883-10,-0.3501621,0.06450752,0.10073494,0.11961918
1883-11,-0.17226073,0.069735505,0.08238753,0.107938625
1883-12,-0.47341153,0.061021995,0.0744927,0.09629562
1884-01,-0.35187295,0.060690533,0.07215375,0.09428416
1884-02,-0.1974462,0.06726185,0.056781475,0.088024385
1884-03,-0.17817077,0.06957406,0.07097174,0.0993858
1884-04,-0.2769531,0.06264613,0.085920475,0.10633375
1884-05,-0.48093775,0.059065152,0.12881367,0.14170974
1884-06,-0.4644471,0.06493592,0.14401156,0.15797469
1884-07,-0.53266275,0.0678324,0.11892941,0.13691399
1884-08,-0.2657294,0.06615675,0.1539005,0.16751741
1884-09,-0.3243723,0.064183265,0.118519254,0.13478243
1884-10,-0.3710186,0.06388939,0.09868887,0.11756423
1884-11,-0.32677743,0.06101095,0.08033495,0.10087636
1884-12,-0.43175587,0.061658934,0.07946796,0.1005832
1885-01,-0.36590335,0.070706405,0.061599,0.09377544
1885-02,-0.42591402,0.07246432,0.056799535,0.09207206
1885-03,-0.3871579,0.071499795,0.06646065,0.09761782
1885-04,-0.5690605,0.065100044,0.08684637,0.10853712
1885-05,-0.60605884,0.06672174,0.12476422,0.14148463
1885-06,-0.6465806,0.071435146,0.14217882,0.15911566
1885-07,-0.4731333,0.07391835,0.11983683,0.14080052
1885-08,-0.5364437,0.06498735,0.15492187,0.16800043
1885-09,-0.3535561,0.069511555,0.1165227,0.13568123
1885-10,-0.36763695,0.0712708,0.09823106,0.12136255
1885-11,-0.18794933,0.06731995,0.078460954,0.10338326
1885-12,-0.2719319,0.06339148,0.078811035,0.10114177
1886-01,-0.3791553,0.064253375,0.06512174,0.09148408
1886-02,-0.28597683,0.070268355,0.053503856,0.08831933
1886-03,-0.309784,0.061097227,0.06859015,0.09185576
1886-04,-0.33453038,0.062469937,0.09355417,0.112493895
1886-05,-0.24523778,0.06503223,0.13039327,0.14571065
1886-06,-0.53595,0.061078317,0.14431782,0.15671055
1886-07,-0.4545533,0.062287755,0.115700066,0.13140118
1886-08,-0.52573615,0.06291817,0.15968554,0.17163381
1886-09,-0.39534882,0.065626316,0.11538726,0.13274424
1886-10,-0.42421162,0.0665568,0.100488745,0.120531306
1886-11,-0.36501163,0.0560282,0.079723194,0.097442016
1886-12,-0.500595,0.05476193,0.07784658,0.09517857
1887-01,-0.46684083,0.06547738,0.05960103,0.08854135
1887-02,-0.5477449,0.069541045,0.055729195,0.089116216
1887-03,-0.46414465,0.06472986,0.06940133,0.094902575
1887-04,-0.48124278,0.067813285,0.0890798,0.11195468
1887-05,-0.6201076,0.06592216,0.13995463,0.15470304
1887-06,-0.6086583,0.06995191,0.14410044,0.16018179
1887-07,-0.4441736,0.06854324,0.11728812,0.135848
1887-08,-0.38433105,0.062379763,0.15745103,0.16935779
1887-09,-0.48539767,0.06464312,0.11699542,0.13366623
1887-10,-0.47644636,0.0703403,0.098137304,0.12074224
1887-11,-0.48865652,0.06167942,0.07665393,0.09838788
1887-12,-0.57248527,0.06788076,0.07703866,0.102677904
1888-01,-0.56672823,0.055813964,0.061386522,0.08296688
1888-02,-0.42023706,0.055788364,0.05896077,0.081170894
1888-03,-0.4961071,0.061478928,0.068649106,0.09215399
1888-04,-0.4049116,0.05564677,0.08950868,0.10539624
1888-05,-0.44663218,0.06349869,0.13454093,0.1487728
1888-06,-0.46615136,0.06268383,0.1407658,0.15409178
1888-07,-0.47962004,0.062404677,0.11770565,0.13322523
1888-08,-0.38837144,0.052918546,0.15894008,0.16751812
1888-09,-0.3645996,0.059952438,0.117508985,0.13191913
1888-10,-0.22806217,0.061079863,0.100057885,0.11722769
